FactID,Val,Year,ISO-alpha2 Code,UN Region Name,UN Sub-region Name,Country,ThemeID,Theme_text,IndmetaID,indmeta_text,Age,Gender,Residency,Unit,Link,Reference,Download_date
3.4.1HR2004,37,2004,HR,Europe,Southern Europe,Croatia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1TZ2004,37.5,2004,TZ,Africa,Sub-Saharan Africa,United Republic of Tanzania,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1ZM2004,38,2004,ZM,Africa,Sub-Saharan Africa,Zambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BI2005,38,2005,BI,Africa,Sub-Saharan Africa,Burundi,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1LS2005,38.3,2005,LS,Africa,Sub-Saharan Africa,Lesotho,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1KP2004,38.8,2004,KP,Asia,Eastern Asia,Democratic People's Republic of Korea,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BF2005,39.4,2005,BF,Africa,Sub-Saharan Africa,Burkina Faso,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1RW2004,39.8,2004,RW,Africa,Sub-Saharan Africa,Rwanda,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1MW2005,40.6,2005,MW,Africa,Sub-Saharan Africa,Malawi,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1VE2004,41,2004,VE,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1PE2004,41.6,2004,PE,Americas,Latin America and the Caribbean,Peru,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1TH2004,41.6,2004,TH,Asia,South-eastern Asia,Thailand,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1SV2004,41.7,2004,SV,Americas,Latin America and the Caribbean,El Salvador,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1CG2004,42.9,2004,CG,Africa,Sub-Saharan Africa,Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1ZW2004,43.4,2004,ZW,Africa,Sub-Saharan Africa,Zimbabwe,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1KH2004,43.6,2004,KH,Asia,South-eastern Asia,Cambodia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1HN2004,44.3,2004,HN,Americas,Latin America and the Caribbean,Honduras,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1DO2004,44.7,2004,DO,Americas,Latin America and the Caribbean,Dominican Republic,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1LK2004,44.7,2004,LK,Asia,Southern Asia,Sri Lanka,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1ZM2005,44.9,2005,ZM,Africa,Sub-Saharan Africa,Zambia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1LK2005,45.7,2005,LK,Asia,Southern Asia,Sri Lanka,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1AO2004,46,2004,AO,Africa,Sub-Saharan Africa,Angola,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BI2004,46.5,2004,BI,Africa,Sub-Saharan Africa,Burundi,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1GE2004,47.3,2004,GE,Asia,Western Asia,Georgia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1AZ2004,47.5,2004,AZ,Asia,Western Asia,Azerbaijan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1GT2004,48.3,2004,GT,Americas,Latin America and the Caribbean,Guatemala,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1ZW2005,48.4,2005,ZW,Africa,Sub-Saharan Africa,Zimbabwe,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1CU2004,49.3,2004,CU,Americas,Latin America and the Caribbean,Cuba,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1AM2004,49.4,2004,AM,Asia,Western Asia,Armenia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1NI2004,49.7,2004,NI,Americas,Latin America and the Caribbean,Nicaragua,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1KM2004,49.9,2004,KM,Africa,Sub-Saharan Africa,Comoros,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1BD2004,50.4,2004,BD,Asia,Southern Asia,Bangladesh,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1CD2005,54.3,2005,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,https://static1.squarespace.com/static/56424f6ce4b0552eb7fdc4e8/t/575b3a1e22482e3a748c06d2/1465596454726/journal.pone.0050568.PDF,IZiNCG.,2019
3.4.1HT2004,55.6,2004,HT,Americas,Latin America and the Caribbean,Haiti,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,NA,NA,2019
3.4.1SL2004,56.5,2004,SL,Africa,Sub-Saharan Africa,Sierra Leone,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1CD2004,57.5,2004,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1LR2004,59.2,2004,LR,Africa,Sub-Saharan Africa,Liberia,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1MZ2004,60.5,2004,MZ,Africa,Sub-Saharan Africa,Mozambique,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.1TJ2004,66.8,2004,TJ,Asia,Central Asia,Tajikistan,3.4,"Iodine, Iron & zinc deficiencies",3.4.1,Estimated % population at risk of inadequate zinc intake,All ages,Both sexes,All residences,%,http://www.izincg.ucdavis.edu/publications/files/IZiNCGtechdocFNB2004.pdf,IZiNCG,2019
3.4.2BR2004,0,2004,BR,Americas,Latin America and the Caribbean,Brazil,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2RW2004,0,2004,RW,Africa,Sub-Saharan Africa,Rwanda,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2CD2004,0,2004,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2NI2004,0,2004,NI,Americas,Latin America and the Caribbean,Nicaragua,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2NE2004,0,2004,NE,Africa,Sub-Saharan Africa,Niger,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2EC2004,0,2004,EC,Americas,Latin America and the Caribbean,Ecuador,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2VE2004,0,2004,VE,Americas,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2UY2012,0,2012,UY,Americas,Latin America and the Caribbean,Uruguay,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN).,2019
3.4.2PY2012,0,2012,PY,Americas,Latin America and the Caribbean,Paraguay,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN).,2019
3.4.2RW2012,0,2012,RW,Africa,Sub-Saharan Africa,Rwanda,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2CO2012,0,2012,CO,Americas,Latin America and the Caribbean,Colombia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2GR2012,0,2012,GR,Europe,Southern Europe,Greece,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2CL2004,0.2,2004,CL,Americas,Latin America and the Caribbean,Chile,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2JP2012,1.2,2012,JP,Asia,Eastern Asia,Japan,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN),2019
3.4.2CD2012,1.5,2012,CD,Africa,Sub-Saharan Africa,Democratic Republic of the Congo,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN),2019
3.4.2LR2004,3.5,2004,LR,Africa,Sub-Saharan Africa,Liberia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2CO2006,3.5,2006,CO,Americas,Latin America and the Caribbean,Colombia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,< 5 years,Both sexes,All residences,%,http://www.ncbi.nlm.nih.gov/pubmed/27058547,Ramirez-Velez. R.. et al. (2016). Ferritin Levels in Colombian Children: Findings from the 2010 National Nutrition Survey (ENSIN). Int J Environ Res Public Health 13(4).,2019
3.4.2UG2012,3.9,2012,UG,Africa,Sub-Saharan Africa,Uganda,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2MU2004,4.4,2004,MU,Africa,Sub-Saharan Africa,Mauritius,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2MU2012,4.4,2012,MU,Africa,Sub-Saharan Africa,Mauritius,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN),2019
3.4.2NE2012,4.4,2012,NE,Africa,Sub-Saharan Africa,Niger,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN).,2019
3.4.2GE2012,4.4,2012,GE,Asia,Western Asia,Georgia,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
3.4.2SV2004,4.6,2004,SV,Americas,Latin America and the Caribbean,El Salvador,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,6-18 years,Both sexes,All residences,%,http://www.who.int/vmnis/iodine/en/,Iodine status worldwide: WHO global database on iodine deficiency. I.M. Egli. H. Allen. et all. Worls.Health. Organization. (2004).,2019
3.4.2KR2012,5,2012,KR,Asia,Eastern Asia,Republic of Korea,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,Iodine Global Network (IGN),2019
3.4.2PE2012,5.2,2012,PE,Americas,Latin America and the Caribbean,Peru,3.4,"Iodine, Iron & zinc deficiencies",3.4.2,Prevalence of iodine deficiency,All ages,Both sexes,All residences,%,http://www.ign.org/cm_data/Scorecard_ICCIDD_website_18_12_2012_updated_MCD.pdf,2012. Iodine Global Network (IGN),2019
